CHR	GENE	LRT	UNIV	BP	add_LRT	add_UNI	fdr_LRT_pvalue	fdr_Uni_pvalue	cis_LRT	cis_UNI
1	YAL042C-A	0.0027	0.0031	61231	0.00271	0.00311	0.00271	0.00311	1	1
14	YNL121C	0.0027	0.0032	398684	0.00271	0.00321	0.00271	0.00321	1	1
10	YJL128C	0.0027	0.0033	178097	0.00271	0.00331	0.00271	0.00331	1	1
14	YNL236W	0.0027	0.0036	206930	0.00271	0.00361	0.00271	0.00361	1	1
2	YBR230C	0.0027	0.0039	679549	0.00271	0.00391	0.00271	0.00391	1	1
12	YLL002W	0.0027	0.0039	146291	0.00271	0.00391	0.00271	0.00391	1	1
5	YER156C	0.0027	0.0041	483325	0.00271	0.00411	0.00271	0.00411	1	1
10	YJR007W	0.0027	0.0044	451020	0.00271	0.00441	0.00271	0.00441	1	1
4	YDL123W	0.0028	0.0013	241418	0.00281	0.00131	0.00281	0.00131	1	1
16	YPL045W	0.0027	0.0021	467260	0.00271	0.00211	0.00281	0.00211	1	1
12	YLR355C	0.0028	0.0024	838066	0.00281	0.00241	0.00281	0.00241	1	1
4	YDL164C	0.0028	0.0034	164987	0.00281	0.00341	0.00281	0.00341	1	1
12	YLR384C	0.0028	0.0034	888851	0.00281	0.00341	0.00281	0.00341	1	1
4	YDL040C	0.0028	0.0035	378874	0.00281	0.00351	0.00281	0.00351	1	1
9	YIL144W	0.0028	0.0044	78074	0.00281	0.00441	0.00281	0.00441	1	1
15	YOL128C	0.0028	0.0006	78352	0.00281	0.00061	0.00291	0.00061	1	1
12	YLR115W	0.0029	0.003	377985	0.00291	0.00301	0.00291	0.00301	1	1
7	YGL183C	0.0029	0.0035	156543	0.00291	0.00351	0.00291	0.00351	1	1
4	YDL191W	0.0029	0.0038	117664	0.00291	0.00381	0.00291	0.00381	1	1
10	YJL011C	0.003	0.0017	414285	0.00301	0.00171	0.00301	0.00181	1	1
15	YOR203W	0.003	0.0023	722565	0.00301	0.00231	0.00301	0.00231	1	1
12	YLR091W	0.003	0.0026	322297	0.00301	0.00261	0.00301	0.00261	1	1
12	YLR048W	0.003	0.0027	242232	0.00301	0.00271	0.00301	0.00271	1	1
15	YOR086C	0.003	0.0031	483219	0.00301	0.00311	0.00301	0.00311	1	1
15	YOL002C	0.0029	0.0034	323411	0.00291	0.00341	0.00301	0.00341	1	1
4	YDR142C	0.003	0.0034	740473	0.00301	0.00341	0.00301	0.00341	1	1
11	YKL165C	0.003	0.0035	137932	0.00301	0.00351	0.00301	0.00351	1	1
13	YML077W	0.003	0.004	111865	0.00301	0.00401	0.00301	0.00401	1	1
12	YLR208W	0.003	0.0049	559551	0.00301	0.00491	0.00301	0.00491	1	1
16	YPL108W	0.003	0.0045	348446	0.00301	0.00451	0.00311	0.00451	1	1
4	YDR224C	0.0031	0.0021	914317	0.00311	0.00211	0.00321	0.00211	1	1
7	YGL082W	0.0032	0.0033	355827	0.00321	0.00331	0.00321	0.00331	1	1
12	YLR318W	0.0032	0.0037	766542	0.00321	0.00371	0.00321	0.00381	1	1
13	YMR143W	0.0032	0.004	551928	0.00321	0.00401	0.00321	0.00401	1	1
12	YLR359W	0.0032	0.0042	844282	0.00321	0.00421	0.00321	0.00421	1	1
8	YHR141C	0.0032	0.0054	381990	0.00321	0.00541	0.00321	0.00541	1	1
13	YMR023C	0.0033	0.002	319437	0.00331	0.00201	0.00331	0.00211	1	1
15	YOR313C	0.0033	0.0025	901858	0.00331	0.00251	0.00331	0.00251	1	1
7	YGR261C	0.0033	0.0038	1014321	0.00331	0.00381	0.00331	0.00381	1	1
14	YNL260C	0.0032	0.0053	156859	0.00321	0.00531	0.00331	0.00531	1	1
8	YHR165C	0.0033	0.0059	429707	0.00331	0.00591	0.00331	0.00591	1	1
11	YKL137W	0.0034	0.0031	185957	0.00341	0.00311	0.00341	0.00311	1	1
15	YOL108C	0.0034	0.0033	111431	0.00341	0.00331	0.00341	0.00331	1	1
13	YMR001C-A	0.0034	0.0034	271347	0.00341	0.00341	0.00341	0.00341	1	1
9	YIR036C	0.0034	0.004	422074	0.00341	0.00401	0.00341	0.00401	1	1
14	YNL239W	0.0034	0.004	200569	0.00341	0.00401	0.00341	0.00401	1	1
4	YDR003W	0.0034	0.0043	454122	0.00341	0.00431	0.00341	0.00431	1	1
15	YOR315W	0.0033	0.0051	904760	0.00331	0.00511	0.00341	0.00511	1	1
14	YNL157W	0.0034	0.0054	340352	0.00341	0.00541	0.00341	0.00541	1	1
8	YHR162W	0.0034	0.0062	423072	0.00341	0.00621	0.00341	0.00621	1	1
11	YKL179C	0.0035	0.0016	110464	0.00351	0.00161	0.00351	0.00161	1	1
7	YGR060W	0.0035	0.0031	610564	0.00351	0.00311	0.00351	0.00311	1	1
4	YDR479C	0.0035	0.0035	1415210	0.00351	0.00351	0.00351	0.00351	1	1
14	YNL006W	0.0035	0.0036	620067	0.00351	0.00361	0.00351	0.00371	1	1
15	YOR010C	0.0034	0.0044	346195	0.00341	0.00441	0.00351	0.00441	1	1
10	YJL026W	0.0035	0.0045	392404	0.00351	0.00451	0.00351	0.00451	1	1
2	YBR114W	0.0035	0.0046	467248	0.00351	0.00461	0.00351	0.00461	1	1
13	YMR187C	0.0036	0.0021	634689	0.00361	0.00211	0.00361	0.00211	1	1
2	YBR231C	0.0036	0.003	682179	0.00361	0.00301	0.00361	0.00311	1	1
5	YER054C	0.0036	0.0035	262052	0.00361	0.00351	0.00361	0.00351	1	1
14	YNL080C	0.0035	0.0047	476932	0.00351	0.00471	0.00361	0.00471	1	1
7	YGL213C	0.0036	0.006	90054	0.00361	0.00601	0.00361	0.00601	1	1
14	YNL020C	0.0037	0.004	595623	0.00371	0.00401	0.00371	0.00411	1	1
11	YKR020W	0.0037	0.0041	478338	0.00371	0.00411	0.00371	0.00411	1	1
12	YLR422W	0.0037	0.0042	965897	0.00371	0.00421	0.00371	0.00421	1	1
13	YMR060C	0.0037	0.0044	391532	0.00371	0.00441	0.00371	0.00441	1	1
14	YNL008C	0.0037	0.0045	616211	0.00371	0.00451	0.00371	0.00461	1	1
7	YGR003W	0.0037	0.0047	500132	0.00371	0.00471	0.00371	0.00471	1	1
15	YOR178C	0.0036	0.0052	667860	0.00361	0.00521	0.00371	0.00521	1	1
8	YHL031C	0.0037	0.0056	38815	0.00371	0.00561	0.00371	0.00561	1	1
7	YGL079W	0.0037	0.0064	359444	0.00371	0.00641	0.00371	0.00641	1	1
15	YOR089C	0.0037	0.0013	490196	0.00371	0.00131	0.00381	0.00131	1	1
4	YDR163W	0.0038	0.0029	781423	0.00381	0.00291	0.00381	0.00301	1	1
12	YLR132C	0.0039	0.0019	407283	0.00391	0.00191	0.00391	0.00201	1	1
10	YJR135W-A	0.0039	0.0047	676971	0.00391	0.00471	0.00391	0.00471	1	1
4	YDR023W	0.0039	0.0048	489508	0.00391	0.00481	0.00391	0.00481	1	1
12	YLR108C	0.0039	0.0052	366667	0.00391	0.00521	0.00391	0.00531	1	1
5	YER045C	0.0038	0.0063	240032	0.00381	0.00631	0.00391	0.00631	1	1
11	YKL143W	0.0039	0.0066	176781	0.00391	0.00661	0.00391	0.00661	1	1
3	YCR057C	0.004	0.0025	220457	0.00401	0.00251	0.00401	0.00251	1	1
4	YDR318W	0.004	0.0025	1103758	0.00401	0.00251	0.00401	0.00261	1	1
13	YMR219W	0.0039	0.0032	707133	0.00391	0.00321	0.00401	0.00331	1	1
13	YMR175W	0.004	0.0034	611016	0.00401	0.00341	0.00401	0.00341	1	1
14	YNL131W	0.004	0.0038	378767	0.00401	0.00381	0.00401	0.00381	1	1
13	YML065W	0.004	0.0042	142210	0.00401	0.00421	0.00401	0.00421	1	1
12	YLR367W	0.004	0.0053	856442	0.00401	0.00531	0.00401	0.00531	1	1
15	YOR355W	0.004	0.0016	1005137	0.00401	0.00161	0.00411	0.00171	1	1
14	YNL151C	0.0041	0.0024	347766	0.00411	0.00241	0.00411	0.00241	1	1
15	YOR021C	0.0041	0.0024	372798	0.00411	0.00241	0.00411	0.00241	1	1
2	YBR111W-A	0.0041	0.0033	462139	0.00411	0.00331	0.00411	0.00331	1	1
14	YNL263C	0.0041	0.0048	146896	0.00411	0.00481	0.00411	0.00481	1	1
8	YHR063C	0.0041	0.0049	224030	0.00411	0.00491	0.00411	0.00491	1	1
7	YGL134W	0.0042	0.0027	255663	0.00421	0.00271	0.00421	0.00271	1	1
4	YDR461C-A	0.0042	0.0038	1385524	0.00421	0.00381	0.00421	0.00381	1	1
16	YPL218W	0.0041	0.0047	138698	0.00411	0.00471	0.00421	0.00471	1	1
11	YKL051W	0.0042	0.0048	341312	0.00421	0.00481	0.00421	0.00481	1	1
15	YOR091W	0.0042	0.0049	493433	0.00421	0.00491	0.00421	0.00491	1	1
2	YBL049W	0.0042	0.0056	126828	0.00421	0.00561	0.00421	0.00561	1	1
16	YPL098C	0.0042	0.0023	364386	0.00421	0.00231	0.00431	0.00241	1	1
4	YDR238C	0.0043	0.0028	937895	0.00431	0.00281	0.00431	0.00291	1	1
2	YBR212W	0.0043	0.0051	647886	0.00431	0.00511	0.00431	0.00511	1	1
16	YPL226W	0.0043	0.0031	121767	0.00431	0.00311	0.00441	0.00311	1	1
10	YJR059W	0.0044	0.0039	545787	0.00441	0.00391	0.00441	0.00391	1	1
15	YOR212W	0.0044	0.0049	742910	0.00441	0.00491	0.00441	0.00501	1	1
15	YOR258W	0.0044	0.0059	811671	0.00441	0.00591	0.00441	0.00591	1	1
4	YDL072C	0.0045	0.0026	329836	0.00451	0.00261	0.00451	0.00271	1	1
2	YBR116C	0.0045	0.0034	474199	0.00451	0.00341	0.00451	0.00351	1	1
13	YML022W	0.0045	0.0044	228937	0.00451	0.00441	0.00451	0.00441	1	1
16	YPL224C	0.0044	0.0057	126634	0.00441	0.00571	0.00451	0.00571	1	1
4	YDR275W	0.0045	0.0075	1012252	0.00451	0.00751	0.00451	0.00751	1	1
14	YNL169C	0.0046	0.0027	316169	0.00461	0.00271	0.00461	0.00281	1	1
12	YLL022C	0.0046	0.0039	99044	0.00461	0.00391	0.00461	0.00391	1	1
13	YMR125W	0.0045	0.0061	517539	0.00451	0.00611	0.00461	0.00611	1	1
4	YDR375C	0.0046	0.0062	1225166	0.00461	0.00621	0.00461	0.00621	1	1
4	YDR239C	0.0046	0.0082	941057	0.00461	0.00821	0.00461	0.00821	1	1
15	YOL031C	0.0046	0.0039	266264	0.00461	0.00391	0.00471	0.00391	1	1
6	YFL042C	0.0047	0.0046	45720	0.00471	0.00461	0.00471	0.00461	1	1
11	YKL216W	0.0047	0.0062	25215	0.00471	0.00621	0.00471	0.00621	1	1
13	YMR039C	0.0047	0.005	348644	0.00471	0.00501	0.00481	0.00501	1	1
11	YKR060W	0.0048	0.0054	556518	0.00481	0.00541	0.00481	0.00541	1	1
4	YDL018C	0.0049	0.0051	422833	0.00491	0.00511	0.00491	0.00521	1	1
4	YDL223C	0.0049	0.0053	57265	0.00491	0.00531	0.00491	0.00531	1	1
15	YOR039W	0.0048	0.0054	405768	0.00481	0.00541	0.00491	0.00551	1	1
15	YOR120W	0.0049	0.0044	551114	0.00491	0.00441	0.00501	0.00451	1	1
13	YMR144W	0.005	0.0047	553362	0.00501	0.00471	0.00501	0.00471	1	1
7	YGR025W	0.005	0.0055	532639	0.00501	0.00551	0.00501	0.00561	1	1
7	YGR064W	0.005	0.006	617621	0.00501	0.00601	0.00501	0.00601	1	1
3	YCL014W	0.0051	0.005	96281	0.00511	0.00501	0.00511	0.00501	1	1
6	YFR008W	0.0051	0.0065	160535	0.00511	0.00651	0.00511	0.00651	1	1
7	YGR077C	0.0051	0.007	637744	0.00511	0.00701	0.00511	0.00701	1	1
16	YPL221W	0.005	0.0076	133043	0.00501	0.00761	0.00511	0.00761	1	1
12	YLR424W	0.0052	0.0013	973395	0.00521	0.00131	0.00521	0.00141	1	1
4	YDR519W	0.0052	0.0056	1480425	0.00521	0.00561	0.00521	0.00561	1	1
13	YMR106C	0.0052	0.0079	478301	0.00521	0.00791	0.00521	0.00791	1	1
16	YPR032W	0.0051	0.009	634123	0.00511	0.00901	0.00521	0.00901	1	1
13	YMR222C	0.0052	0.0021	715638	0.00521	0.00211	0.00531	0.00221	1	1
4	YDR289C	0.0053	0.0068	1038280	0.00531	0.00681	0.00531	0.00681	1	1
3	YCR065W	0.0053	0.0086	229310	0.00531	0.00861	0.00531	0.00861	1	1
9	YIL013C	0.0053	0.0033	328207	0.00531	0.00331	0.00541	0.00341	1	1
12	YLL061W	0.0054	0.0062	17956	0.00541	0.00621	0.00541	0.00631	1	1
12	YLR204W	0.0054	0.0039	552270	0.00541	0.00391	0.00551	0.00401	1	1
5	YEL064C	0.0055	0.0058	29797	0.00551	0.00581	0.00551	0.00581	1	1
5	YER065C	0.0055	0.0072	285241	0.00551	0.00721	0.00551	0.00721	1	1
11	YKL071W	0.0055	0.0087	305114	0.00551	0.00871	0.00551	0.00871	1	1
8	YHR149C	0.0056	0.0059	394455	0.00561	0.00591	0.00561	0.00591	1	1
7	YGR029W	0.0056	0.0065	543553	0.00561	0.00651	0.00561	0.00651	1	1
9	YIL140W	0.0056	0.0074	85366	0.00561	0.00741	0.00561	0.00741	1	1
16	YPR033C	0.0055	0.0079	637379	0.00551	0.00791	0.00561	0.00791	1	1
4	YDR284C	0.0057	0.005	1030550	0.00571	0.00501	0.00571	0.00501	1	1
7	YGL130W	0.0057	0.006	266145	0.00571	0.00601	0.00571	0.00601	1	1
12	YLR292C	0.0057	0.0073	719789	0.00571	0.00731	0.00571	0.00731	1	1
12	YLR146C	0.0056	0.0083	432823	0.00561	0.00831	0.00571	0.00841	1	1
12	YLR021W	0.0058	0.0038	183623	0.00581	0.00381	0.00581	0.00391	1	1
12	YLL009C	0.0058	0.0041	131205	0.00581	0.00411	0.00581	0.00411	1	1
16	YPL228W	0.0058	0.0059	118382	0.00581	0.00591	0.00581	0.00591	1	1
8	YHL007C	0.0058	0.0061	95118	0.00581	0.00611	0.00581	0.00611	1	1
16	YPR011C	0.0057	0.0065	583062	0.00571	0.00651	0.00581	0.00651	1	1
4	YDR340W	0.0058	0.0076	1150881	0.00581	0.00761	0.00581	0.00761	1	1
4	YDR018C	0.0058	0.0077	482670	0.00581	0.00771	0.00581	0.00771	1	1
14	YNL290W	0.0058	0.0093	86218	0.00581	0.00931	0.00581	0.00931	1	1
9	YIL036W	0.0059	0.0065	285666	0.00591	0.00651	0.00591	0.00661	1	1
7	YGR054W	0.0059	0.0072	596693	0.00591	0.00721	0.00591	0.00721	1	1
16	YPR111W	0.0058	0.0079	747306	0.00581	0.00791	0.00591	0.00791	1	1
9	YIR035C	0.006	0.005	421026	0.00601	0.00501	0.00601	0.00501	1	1
15	YOR286W	0.0059	0.0059	850280	0.00591	0.00591	0.00601	0.00591	1	1
13	YML117W	0.006	0.0076	34243	0.00601	0.00761	0.00601	0.00761	1	1
13	YMR238W	0.006	0.0089	746353	0.00601	0.00891	0.00601	0.00891	1	1
2	YBR088C	0.0061	0.0024	424990	0.00611	0.00241	0.00611	0.00251	1	1
16	YPL110C	0.006	0.0043	341068	0.00601	0.00431	0.00611	0.00431	1	1
2	YBR254C	0.0061	0.0053	723736	0.00611	0.00531	0.00611	0.00531	1	1
4	YDL204W	0.0061	0.0056	94605	0.00611	0.00561	0.00611	0.00571	1	1
12	YLR224W	0.0061	0.0073	586464	0.00611	0.00731	0.00611	0.00731	1	1
12	YLR277C	0.0061	0.0081	697156	0.00611	0.00811	0.00621	0.00811	1	1
7	YGR168C	0.0062	0.0113	833352	0.00621	0.01131	0.00621	0.01131	1	1
13	YMR250W	0.0063	0.005	770801	0.00631	0.00501	0.00631	0.00511	1	1
8	YHR025W	0.0062	0.0053	159438	0.00621	0.00531	0.00631	0.00541	1	1
6	YFR001W	0.0063	0.006	149110	0.00631	0.00601	0.00631	0.00601	1	1
14	YNL064C	0.0063	0.0074	505868	0.00631	0.00741	0.00631	0.00741	1	1
11	YKR046C	0.0063	0.0076	524223	0.00631	0.00761	0.00631	0.00761	1	1
7	YGL028C	0.0063	0.009	441281	0.00631	0.00901	0.00631	0.00911	1	1
15	YOL098C	0.0063	0.0057	132725	0.00631	0.00571	0.00651	0.00571	1	1
10	YJR105W	0.0065	0.0098	623581	0.00651	0.00981	0.00651	0.00981	1	1
4	YDR011W	0.0066	0.0035	465919	0.00661	0.00351	0.00661	0.00361	1	1
16	YPL230W	0.0065	0.0068	115312	0.00651	0.00681	0.00661	0.00681	1	1
3	YCL066W	0.0067	0.0057	13282	0.00671	0.00571	0.00671	0.00581	1	1
10	YJR046W	0.0067	0.0069	522048	0.00671	0.00691	0.00671	0.00701	1	1
13	YMR038C	0.0067	0.0082	347511	0.00671	0.00821	0.00671	0.00821	1	1
14	YNL082W	0.0067	0.0106	473391	0.00671	0.01061	0.00671	0.01061	1	1
11	YKL060C	0.0066	0.0123	326408	0.00661	0.01231	0.00671	0.01241	1	1
4	YDR099W	0.0068	0.0043	653607	0.00681	0.00431	0.00681	0.00441	1	1
4	YDR092W	0.0068	0.006	629876	0.00681	0.00601	0.00681	0.00601	1	1
7	YGL194C-A	0.0068	0.0076	139719	0.00681	0.00761	0.00681	0.00761	1	1
12	YLR082C	0.0068	0.0077	292394	0.00681	0.00771	0.00681	0.00781	1	1
7	YGR032W	0.0068	0.0079	548264	0.00681	0.00791	0.00681	0.00791	1	1
16	YPL143W	0.0067	0.0088	282122	0.00671	0.00881	0.00681	0.00891	1	1
3	YCR015C	0.0068	0.0093	141217	0.00681	0.00931	0.00681	0.00931	1	1
11	YKL086W	0.0068	0.0118	278281	0.00681	0.01181	0.00681	0.01181	1	1
4	YDR400W	0.0069	0.0009	1271063	0.00691	0.00091	0.00691	0.00101	1	1
16	YPL051W	0.0069	0.0061	459963	0.00691	0.00611	0.00691	0.00621	1	1
15	YOR253W	0.0069	0.0068	804377	0.00691	0.00681	0.00691	0.00691	1	1
4	YDR313C	0.0069	0.0087	1089219	0.00691	0.00871	0.00691	0.00871	1	1
16	YPR017C	0.0068	0.0097	593486	0.00681	0.00971	0.00691	0.00971	1	1
16	YPR043W	0.0069	0.0137	654166	0.00691	0.01371	0.00701	0.01381	1	1
12	YLR408C	0.007	0.0041	933885	0.00701	0.00411	0.00711	0.00411	1	1
4	YDR457W	0.0071	0.0084	1369790	0.00711	0.00841	0.00711	0.00841	1	1
11	YKL134C	0.0072	0.0059	189124	0.00721	0.00591	0.00721	0.00591	1	1
5	YEL025C	0.0071	0.0116	102581	0.00711	0.01161	0.00721	0.01161	1	1
13	YML127W	0.0072	0.0084	17064	0.00721	0.00841	0.00731	0.00841	1	1
12	YLR377C	0.0073	0.0113	873746	0.00731	0.01131	0.00731	0.01131	1	1
9	YIL109C	0.0073	0.0132	157385	0.00731	0.01321	0.00731	0.01321	1	1
16	YPL193W	0.0073	0.0063	181403	0.00731	0.00631	0.00741	0.00631	1	1
10	YJL079C	0.0074	0.0075	289875	0.00741	0.00751	0.00741	0.00761	1	1
4	YDL076C	0.0074	0.008	320668	0.00741	0.00801	0.00741	0.00811	1	1
7	YGR065C	0.0074	0.0089	618077	0.00741	0.00891	0.00741	0.00901	1	1
8	YHL026C	0.0074	0.0092	53219	0.00741	0.00921	0.00741	0.00921	1	1
12	YLR429W	0.0074	0.0103	990777	0.00741	0.01031	0.00741	0.01031	1	1
4	YDR452W	0.0075	0.0063	1362878	0.00751	0.00631	0.00751	0.00641	1	1
1	YAL013W	0.0075	0.0073	129270	0.00751	0.00731	0.00751	0.00731	1	1
5	YEL002C	0.0075	0.0073	148722	0.00751	0.00731	0.00751	0.00741	1	1
7	YGL194C	0.0075	0.0098	140368	0.00751	0.00981	0.00751	0.00981	1	1
16	YPL190C	0.0074	0.0101	185317	0.00741	0.01011	0.00751	0.01011	1	1
5	YER142C	0.0075	0.0128	455146	0.00751	0.01281	0.00751	0.01281	1	1
13	YMR273C	0.0075	0.0047	811233	0.00751	0.00471	0.00761	0.00471	1	1
5	YER159C	0.0076	0.0078	491530	0.00761	0.00781	0.00761	0.00781	1	1
12	YLR100W	0.0077	0.0046	341810	0.00771	0.00461	0.00771	0.00471	1	1
4	YDR041W	0.0077	0.0072	539803	0.00771	0.00721	0.00771	0.00731	1	1
2	YBR167C	0.0077	0.0076	571468	0.00771	0.00761	0.00771	0.00761	1	1
11	YKL171W	0.0076	0.0087	127475	0.00761	0.00871	0.00771	0.00871	1	1
12	YLR339C	0.0077	0.0092	805784	0.00771	0.00921	0.00771	0.00931	1	1
13	YML035C	0.0077	0.0059	206428	0.00771	0.00591	0.00791	0.00591	1	1
4	YDR306C	0.0079	0.0099	1073735	0.00791	0.00991	0.00791	0.00991	1	1
2	YBL101C	0.008	0.0081	24946	0.00801	0.00811	0.00801	0.00811	1	1
16	YPR001W	0.0079	0.0091	556377	0.00791	0.00911	0.00801	0.00911	1	1
10	YJR136C	0.0081	0.0066	677441	0.00811	0.00661	0.00811	0.00671	1	1
13	YMR099C	0.008	0.0086	463934	0.00801	0.00861	0.00811	0.00861	1	1
11	YKL029C	0.0081	0.0086	382716	0.00811	0.00861	0.00811	0.00861	1	1
12	YLR392C	0.0081	0.0096	904749	0.00811	0.00961	0.00811	0.00961	1	1
16	YPL023C	0.0081	0.0059	504339	0.00811	0.00591	0.00821	0.00591	1	1
11	YKR064W	0.0082	0.0042	562547	0.00821	0.00421	0.00831	0.00431	1	1
1	YAL035W	0.0083	0.0143	76427	0.00831	0.01431	0.00831	0.01441	1	1
2	YBR201C-A	0.0083	0.0086	624493	0.00831	0.00861	0.00841	0.00861	1	1
4	YDR097C	0.0085	0.0058	640109	0.00851	0.00581	0.00851	0.00591	1	1
12	YLL006W	0.0085	0.0059	136586	0.00851	0.00591	0.00851	0.00601	1	1
4	YDL007W	0.0085	0.0084	438047	0.00851	0.00841	0.00851	0.00851	1	1
9	YIL004C	0.0084	0.0116	347946	0.00841	0.01161	0.00851	0.01161	1	1
14	YNL156C	0.0087	0.0086	341069	0.00871	0.00861	0.00871	0.00861	1	1
14	YNL197C	0.0085	0.0101	267608	0.00851	0.01011	0.00871	0.01031	1	1
16	YPL007C	0.0087	0.0087	542082	0.00871	0.00871	0.00881	0.00871	1	1
4	YDR004W	0.0088	0.0097	455201	0.00881	0.00971	0.00881	0.00971	1	1
8	YHR191C	0.0088	0.0098	486230	0.00881	0.00981	0.00881	0.00981	1	1
13	YMR083W	0.0088	0.0006	434788	0.00881	0.00061	0.00901	0.00071	1	1
15	YOR326W	0.009	0.0047	925721	0.00901	0.00471	0.00901	0.00481	1	1
15	YOR292C	0.009	0.0111	865653	0.00901	0.01111	0.00901	0.01121	1	1
4	YDR234W	0.009	0.012	931129	0.00901	0.01201	0.00901	0.01201	1	1
4	YDR062W	0.0092	0.0096	576474	0.00921	0.00961	0.00921	0.00971	1	1
16	YPR095C	0.009	0.0106	721037	0.00901	0.01061	0.00921	0.01061	1	1
11	YKR035C	0.0092	0.0109	507920	0.00921	0.01091	0.00921	0.01091	1	1
6	YFL039C	0.0093	0.0098	53260	0.00931	0.00981	0.00931	0.00981	1	1
7	YGR258C	0.0093	0.0124	1007671	0.00931	0.01241	0.00931	0.01241	1	1
16	YPR061C	0.0092	0.0127	675977	0.00921	0.01271	0.00931	0.01281	1	1
14	YNL304W	0.0093	0.0136	60297	0.00931	0.01361	0.00941	0.01371	1	1
7	YGR237C	0.0095	0.0078	963298	0.00951	0.00781	0.00951	0.00781	1	1
11	YKR005C	0.0094	0.0113	448521	0.00941	0.01131	0.00951	0.01131	1	1
3	YCL050C	0.0095	0.0119	37836	0.00951	0.01191	0.00951	0.01191	1	1
3	YCR054C	0.0096	0.0087	218376	0.00961	0.00871	0.00961	0.00871	1	1
8	YHR083W	0.0095	0.0119	272627	0.00951	0.01191	0.00961	0.01191	1	1
12	YLR349W	0.0096	0.0095	827521	0.00961	0.00951	0.00971	0.00961	1	1
3	YCL039W	0.0097	0.0139	52645	0.00971	0.01391	0.00971	0.01391	1	1
11	YKL100C	0.0098	0.0064	253697	0.00981	0.00641	0.00981	0.00651	1	1
9	YIL110W	0.0097	0.007	156045	0.00971	0.00701	0.00981	0.00701	1	1
4	YDR034W-B	0.0098	0.0114	521314	0.00981	0.01141	0.00981	0.01161	1	1
13	YMR061W	0.0098	0.0121	392755	0.00981	0.01211	0.00981	0.01211	1	1
3	YCR105W	0.0099	0.0071	309070	0.00991	0.00711	0.00991	0.00721	1	1
11	YKL053C-A	0.0099	0.0104	339182	0.00991	0.01041	0.00991	0.01051	1	1
15	YOL023W	0.0098	0.011	278056	0.00981	0.01101	0.00991	0.01101	1	1
11	YKL095W	0.0099	0.0119	262277	0.00991	0.01191	0.00991	0.01201	1	1
16	YPL211W	0.0099	0.0132	153495	0.00991	0.01321	0.01011	0.01321	1	1
7	YGL148W	0.0102	0.0116	226399	0.01021	0.01161	0.01021	0.01161	1	1
2	YBR195C	0.0102	0.0117	610614	0.01021	0.01171	0.01021	0.01171	1	1
11	YKR054C	0.0102	0.0138	535647	0.01021	0.01381	0.01021	0.01381	1	1
5	YER038C	0.0101	0.0177	226858	0.01011	0.01771	0.01021	0.01771	1	1
12	YLR154W-C	0.0103	0.0074	454696	0.01031	0.00741	0.01031	0.00741	1	1
2	YBL032W	0.0103	0.0076	160184	0.01031	0.00761	0.01031	0.00771	1	1
4	YDL140C	0.0103	0.0131	205360	0.01031	0.01311	0.01031	0.01321	1	1
16	YPR024W	0.0102	0.0176	610481	0.01021	0.01761	0.01031	0.01761	1	1
13	YMR194C-B	0.0103	0.006	652594	0.01031	0.00601	0.01041	0.00611	1	1
3	YCR076C	0.0105	0.0086	249293	0.01051	0.00861	0.01051	0.00861	1	1
12	YLL031C	0.0104	0.0108	77152	0.01041	0.01081	0.01051	0.01081	1	1
4	YDL028C	0.0105	0.0109	400997	0.01051	0.01091	0.01061	0.01091	1	1
13	YMR121C	0.0107	0.0109	509734	0.01071	0.01091	0.01071	0.01091	1	1
13	YML001W	0.0106	0.0118	267174	0.01061	0.01181	0.01071	0.01181	1	1
15	YOR069W	0.0107	0.0093	453768	0.01071	0.00931	0.01081	0.00931	1	1
7	YGR037C	0.0108	0.012	559731	0.01081	0.01201	0.01081	0.01211	1	1
5	YER013W	0.0108	0.016	178841	0.01081	0.01601	0.01081	0.01601	1	1
11	YKL074C	0.0108	0.0192	294610	0.01081	0.01921	0.01081	0.01921	1	1
12	YLR109W	0.0108	0.0124	368781	0.01081	0.01241	0.01091	0.01241	1	1
4	YDR252W	0.0109	0.0132	963412	0.01091	0.01321	0.01091	0.01331	1	1
8	YHR143W	0.0109	0.0108	385510	0.01091	0.01081	0.01101	0.01081	1	1
13	YMR304C-A	0.0111	0.0105	878780	0.01111	0.01051	0.01111	0.01051	1	1
15	YOL058W	0.0111	0.0106	219211	0.01111	0.01061	0.01111	0.01061	1	1
16	YPL151C	0.011	0.0125	266180	0.01101	0.01251	0.01111	0.01261	1	1
7	YGR090W	0.0111	0.0139	662358	0.01111	0.01391	0.01111	0.01391	1	1
2	YBR260C	0.0111	0.0158	732639	0.01111	0.01581	0.01111	0.01581	1	1
2	YBL014C	0.0112	0.0138	199064	0.01121	0.01381	0.01121	0.01381	1	1
14	YNL141W	0.0112	0.0148	359596	0.01121	0.01481	0.01121	0.01481	1	1
16	YPL063W	0.0111	0.0169	429939	0.01111	0.01691	0.01121	0.01691	1	1
3	YCR066W	0.0113	0.0031	231500	0.01131	0.00311	0.01131	0.00321	1	1
15	YOR323C	0.0112	0.0139	921535	0.01121	0.01391	0.01131	0.01391	1	1
14	YNL136W	0.0113	0.0112	370368	0.01131	0.01121	0.01141	0.01121	1	1
7	YGR169C	0.0114	0.0134	834689	0.01141	0.01341	0.01141	0.01341	1	1
